order_id;shipper_id;customer_id;order_date;status;shipped_date;first_name;last_name;birth_date;phone;address;city;state;points;shipper_name;order_status;id;product_id;quantity;unit_price;name;quantity_in_stock;comments
1888;5;1888;14/07/1989;1;NULL;Sonny;Lubowitz;15/07/1947;NULL;78017 Keaton Bypass;Emieshire;Co;2555;Waters, Mayert and Prohaska;Processed;1888;349;12;62.62;DIAMANTE HEART SHAPED WALL MIRROR,;127;NULL
1888;5;1888;14/07/1989;1;NULL;Sonny;Lubowitz;15/07/1947;NULL;78017 Keaton Bypass;Emieshire;Co;2555;Waters, Mayert and Prohaska;Processed;9888;55;13;75.97;POTTING SHED SOW 'N' GROW SET;52;NULL
1889;4;1889;28/05/1995;2;03/06/1995;Abbey;Kling;15/07/1949;913.875.6645x8902;17474 Robel Crescent;Arjunfurt;Ve;4736;Mraz, Renner and Nolan;Shipped;1889;297;4;13.48;PINK AND WHITE CHRISTMAS TREE 120CM;67;NULL
1889;4;1889;28/05/1995;2;03/06/1995;Abbey;Kling;15/07/1949;913.875.6645x8902;17474 Robel Crescent;Arjunfurt;Ve;4736;Mraz, Renner and Nolan;Shipped;9889;394;3;77.60;KINGS CHOICE MUG;61;NULL
1890;5;1890;17/07/1991;3;23/07/1991;Dario;Schaefer;12/02/1955;NULL;17323 Nikki Streets;Mercedeschester;Fl;1460;Waters, Mayert and Prohaska;Delivered;1890;438;12;21.90;CHRISTMAS RETROSPOT HEART WOOD;129;NULL
1890;5;1890;17/07/1991;3;23/07/1991;Dario;Schaefer;12/02/1955;NULL;17323 Nikki Streets;Mercedeschester;Fl;1460;Waters, Mayert and Prohaska;Delivered;9890;304;11;33.20;SUNSET COLOUR CHUNKY KNITTED THROW;14;NULL
1891;6;1891;29/09/2018;1;NULL;Erin;Fisher;NULL;1-027-480-4617;1892 Mose Brook;Jordytown;Ok;3037;Dummy;Processed;1891;548;12;54.35;CAKE STAND VICTORIAN FILIGREE MED;145;NULL
1891;6;1891;29/09/2018;1;NULL;Erin;Fisher;NULL;1-027-480-4617;1892 Mose Brook;Jordytown;Ok;3037;Dummy;Processed;9891;341;5;73.19;DROP DIAMANTE EARRINGS GREEN;3;NULL
1892;2;1892;22/04/1988;2;26/04/1988;Deanna;Willms;NULL;1-234-526-7077x89798;659 Meda Viaduct Apt. 643;Keelingside;Vi;1173;Schinner-Predovic;Shipped;1892;676;12;21.45;FENG SHUI PILLAR CANDLE;76;NULL
1892;2;1892;22/04/1988;2;26/04/1988;Deanna;Willms;NULL;1-234-526-7077x89798;659 Meda Viaduct Apt. 643;Keelingside;Vi;1173;Schinner-Predovic;Shipped;9892;39;3;87.63;CHRYSANTHEMUM NOTEBOOK;146;NULL
1893;3;1893;26/09/1980;3;29/09/1980;Felix;Douglas;02/06/1954;9412082515;4148 Turner Motorway Suite 728;Gutkowskiville;Ma;2678;Satterfield LLC;Delivered;1893;235;3;8.80;ORIGAMI ROSE INCENSE/CANDLE SET;5;I ordered this shirt to wear with a pair of pants that i had to return - which is one reason the top went back as well. it really is cute and i like the exaggerated key hole in the back. i certainly could have found other things to pair with this top, but it came down to the price. i just didn't think it said $118. hopefully its still around when it goes on sale. its very cute. fits true to size.
1893;3;1893;26/09/1980;3;29/09/1980;Felix;Douglas;02/06/1954;9412082515;4148 Turner Motorway Suite 728;Gutkowskiville;Ma;2678;Satterfield LLC;Delivered;9893;674;1;72.42;TUB 24 PINK FLOWER PEGS;112;I ordered this shirt to wear with a pair of pants that i had to return - which is one reason the top went back as well. it really is cute and i like the exaggerated key hole in the back. i certainly could have found other things to pair with this top, but it came down to the price. i just didn't think it said $118. hopefully its still around when it goes on sale. its very cute. fits true to size.
1894;2;1894;05/11/1984;1;NULL;Salma;Koepp;NULL;(710)856-7138;106 McKenzie Gateway Suite 448;Schowalterland;Ne;2716;Schinner-Predovic;Processed;1894;648;11;63.80;ENAMEL WATERING CAN CREAM;37;I thought this dress was worth reviewing since my opinion differs from many others.
1894;2;1894;05/11/1984;1;NULL;Salma;Koepp;NULL;(710)856-7138;106 McKenzie Gateway Suite 448;Schowalterland;Ne;2716;Schinner-Predovic;Processed;9894;250;3;16.80;TOOL BOX SOFT TOY;57;I thought this dress was worth reviewing since my opinion differs from many others.
1895;5;1895;26/09/1990;2;05/10/1990;Dane;Stroman;NULL;NULL;806 Logan Fall Suite 896;Rickeyhaven;Io;2339;Waters, Mayert and Prohaska;Shipped;1895;283;1;96.45;CAST IRON HOOK GARDEN FORK;29;NULL
1895;5;1895;26/09/1990;2;05/10/1990;Dane;Stroman;NULL;NULL;806 Logan Fall Suite 896;Rickeyhaven;Io;2339;Waters, Mayert and Prohaska;Shipped;9895;730;14;89.96;CHILDS BREAKFAST SET CIRCUS PARADE;28;NULL
1896;1;1896;05/11/2021;3;06/11/2021;Deion;Jaskolski;15/07/1950;9805641471;281 Lucas Route;Kanemouth;Te;4741;Hettinger LLC;Delivered;1896;223;8;94.97;"LETTER M"" BLING KEY RING""";145;obviously, based off the
1896;1;1896;05/11/2021;3;06/11/2021;Deion;Jaskolski;15/07/1950;9805641471;281 Lucas Route;Kanemouth;Te;4741;Hettinger LLC;Delivered;9896;647;12;73.47;NUMBER TILE COTTAGE GARDEN No;142;obviously, based off the
1897;6;1897;14/03/1977;1;NULL;Kayleigh;Kerluke;NULL;NULL;4515 Haley Points Apt. 397;Balistrerihaven;Ka;132;Dummy;Processed;1897;263;5;95.00;RIDGED GLASS POSY VASE;45;This shirt is very flattering to all due to the adjustable front tie. it is the perfect length to wear with leggings and it is sleeveless so it pairs well with any cardigan. love this shirt!!!
1897;6;1897;14/03/1977;1;NULL;Kayleigh;Kerluke;NULL;NULL;4515 Haley Points Apt. 397;Balistrerihaven;Ka;132;Dummy;Processed;9897;298;13;38.62;IVORY STRING CURTAIN WITH POLE;69;This shirt is very flattering to all due to the adjustable front tie. it is the perfect length to wear with leggings and it is sleeveless so it pairs well with any cardigan. love this shirt!!!
1898;3;1898;11/03/2017;2;17/03/2017;Carmela;Rodriguez;NULL;(808)880-9374x00582;00863 Aida Rapids Apt. 155;East Payton;Wi;941;Satterfield LLC;Shipped;1898;646;4;43.54;NUMBER TILE COTTAGE GARDEN 1;148;NULL
1898;3;1898;11/03/2017;2;17/03/2017;Carmela;Rodriguez;NULL;(808)880-9374x00582;00863 Aida Rapids Apt. 155;East Payton;Wi;941;Satterfield LLC;Shipped;9898;295;9;60.40;BLUE VICTORIAN FABRIC OVAL BOX;61;NULL
1899;4;1899;07/08/1993;3;13/08/1993;Ernestine;Kassulke;NULL;605-169-8382;2842 Greta Ville Apt. 149;Dannyville;Mi;932;Mraz, Renner and Nolan;Delivered;1899;190;11;1.95;MAGNETS PACK OF 4 CHILDHOOD MEMORY;141;NULL
1899;4;1899;07/08/1993;3;13/08/1993;Ernestine;Kassulke;NULL;605-169-8382;2842 Greta Ville Apt. 149;Dannyville;Mi;932;Mraz, Renner and Nolan;Delivered;9899;584;9;81.09;SPACE CADET RED;41;NULL
1900;6;1900;09/10/2007;1;NULL;Lauren;Langworth;NULL;391.545.2603x9575;6065 Mallie Trail Suite 855;South Lon;Pe;1882;Dummy;Processed;1900;513;3;90.47;LILY BROOCH AMETHYST COLOUR;68;NULL
1900;6;1900;09/10/2007;1;NULL;Lauren;Langworth;NULL;391.545.2603x9575;6065 Mallie Trail Suite 855;South Lon;Pe;1882;Dummy;Processed;9900;531;11;12.54;CLAM SHELL SMALL;74;NULL
1901;1;1901;23/03/2005;2;24/03/2005;Rhett;Hodkiewicz;NULL;944.986.5436x71829;7901 Jerrold Point;New Adrianview;Mi;2338;Hettinger LLC;Shipped;1901;494;7;26.64;BLUE GLASS CHUNKY CHARM BRACELET;25;NULL
1901;1;1901;23/03/2005;2;24/03/2005;Rhett;Hodkiewicz;NULL;944.986.5436x71829;7901 Jerrold Point;New Adrianview;Mi;2338;Hettinger LLC;Shipped;9901;156;1;25.33;BLUE GLASS GEMS IN BAG;142;NULL
1902;2;1902;08/02/1994;3;16/02/1994;Albert;Stanton;15/07/1954;1-482-663-8603x332;1955 Amina Grove;Bergstrommouth;Vi;4106;Schinner-Predovic;Delivered;1902;178;11;73.85;PAINTED LIGHTBULB STAR+ MOON;46;My usual size 6 fits perfectly... yes the metallic fibers on the inside are scratchy. a cami solves that problem. when ordering, i realized i cld not go strapless & wld have to wear a one of my wider strap cami's in navy or black to cover the bra strap area. it was obvious some sort of cover-up swtr or jacket w/b needed & wld cover the strap area anyway. so, i also ordered the 'faux-fur cardi' in the ivory to wear over this top. it's a shrug-like cardi w/ 3/4 slvs. comes in the plum also if you
1902;2;1902;08/02/1994;3;16/02/1994;Albert;Stanton;15/07/1954;1-482-663-8603x332;1955 Amina Grove;Bergstrommouth;Vi;4106;Schinner-Predovic;Delivered;9902;684;15;7.05;FIRST AID TIN;138;My usual size 6 fits perfectly... yes the metallic fibers on the inside are scratchy. a cami solves that problem. when ordering, i realized i cld not go strapless & wld have to wear a one of my wider strap cami's in navy or black to cover the bra strap area. it was obvious some sort of cover-up swtr or jacket w/b needed & wld cover the strap area anyway. so, i also ordered the 'faux-fur cardi' in the ivory to wear over this top. it's a shrug-like cardi w/ 3/4 slvs. comes in the plum also if you
1903;5;1903;12/12/2004;1;NULL;Dimitri;Auer;15/07/1954;NULL;6260 Consuelo Center;Starkmouth;Or;1431;Waters, Mayert and Prohaska;Processed;1903;160;9;92.45;GARDEN PATH JOURNAL;99;NULL
1903;5;1903;12/12/2004;1;NULL;Dimitri;Auer;15/07/1954;NULL;6260 Consuelo Center;Starkmouth;Or;1431;Waters, Mayert and Prohaska;Processed;9903;702;4;45.25;GROW YOUR OWN FLOWERS SET OF 3;0;NULL
1904;4;1904;18/02/2006;2;24/02/2006;Donavon;Bergstrom;15/07/1956;NULL;8626 Hubert Divide Suite 530;Daishafort;Or;408;Mraz, Renner and Nolan;Shipped;1904;266;9;28.98;DECORATIVE FLORE BATHROOM BOTTLE;67;NULL
1904;4;1904;18/02/2006;2;24/02/2006;Donavon;Bergstrom;15/07/1956;NULL;8626 Hubert Divide Suite 530;Daishafort;Or;408;Mraz, Renner and Nolan;Shipped;9904;709;8;55.44;DOORMAT MERRY CHRISTMAS RED;19;NULL
1905;5;1905;27/12/1988;3;04/01/1989;Markus;Hermann;NULL;NULL;80783 Zora Orchard Apt. 207;Lake Stanford;Oh;834;Waters, Mayert and Prohaska;Delivered;1905;97;9;31.80;BLUE PAISLEY TISSUE BOX;125;NULL
1905;5;1905;27/12/1988;3;04/01/1989;Markus;Hermann;NULL;NULL;80783 Zora Orchard Apt. 207;Lake Stanford;Oh;834;Waters, Mayert and Prohaska;Delivered;9905;686;3;75.69;CREAM SWEETHEART LETTER RACK;14;NULL
1906;3;1906;16/09/2009;1;NULL;Freeman;Kuphal;NULL;NULL;5024 Leo Well;Lake Fanniehaven;Ok;2935;Satterfield LLC;Processed;1906;440;15;86.21;COSY SLIPPER SHOES SMALL  RED;49;NULL
1906;3;1906;16/09/2009;1;NULL;Freeman;Kuphal;NULL;NULL;5024 Leo Well;Lake Fanniehaven;Ok;2935;Satterfield LLC;Processed;9906;554;10;42.86;PINK DOUGHNUT TRINKET POT;83;NULL
1907;2;1907;05/11/1997;2;08/11/1997;Judah;Hartmann;NULL;NULL;88470 Rippin Spring;Binsborough;Ma;3373;Schinner-Predovic;Shipped;1907;405;7;87.17;HERB MARKER MINT;145;I'm a pretty solid 10/12 in this brand. i went with the 12 since some thought the top to run small...and i agree. while i can wear it and think it will actually stretch out with wear, it's tight in the shoulders and chest. for the record, those are 2 areas i never have problems with. i'm a 36b and it was flattening my chest. it was also quite short on me. i have a short torso and it was barely hitting below my belly button. the shirt felt more like a size 8 than 12.
1907;2;1907;05/11/1997;2;08/11/1997;Judah;Hartmann;NULL;NULL;88470 Rippin Spring;Binsborough;Ma;3373;Schinner-Predovic;Shipped;9907;711;14;85.16;PARTY CONES CANDY ASSORTED;134;I'm a pretty solid 10/12 in this brand. i went with the 12 since some thought the top to run small...and i agree. while i can wear it and think it will actually stretch out with wear, it's tight in the shoulders and chest. for the record, those are 2 areas i never have problems with. i'm a 36b and it was flattening my chest. it was also quite short on me. i have a short torso and it was barely hitting below my belly button. the shirt felt more like a size 8 than 12.
1908;3;1908;14/09/1992;3;22/09/1992;Jaqueline;Langworth;12/02/1938;NULL;634 Lois Gardens Suite 298;North Roger;Co;4175;Satterfield LLC;Delivered;1908;706;8;81.43;FELTCRAFT PRINCESS OLIVIA DOLL;122;NULL
1908;3;1908;14/09/1992;3;22/09/1992;Jaqueline;Langworth;12/02/1938;NULL;634 Lois Gardens Suite 298;North Roger;Co;4175;Satterfield LLC;Delivered;9908;394;9;77.60;KINGS CHOICE MUG;61;NULL
1909;1;1909;21/10/2013;1;NULL;Rozella;Cartwright;15/07/1939;039-475-6422;897 Dee Roads;South Normamouth;Io;1267;Hettinger LLC;Processed;1909;64;3;71.17;SET OF 4 NAPKIN CHARMS LEAVES;12;NULL
1909;1;1909;21/10/2013;1;NULL;Rozella;Cartwright;15/07/1939;039-475-6422;897 Dee Roads;South Normamouth;Io;1267;Hettinger LLC;Processed;9909;586;15;58.43;AIRLINE BAG VINTAGE JET SET WHITE;147;NULL
1910;5;1910;18/01/1995;2;20/01/1995;Kenton;Ledner;NULL;(280)928-3468;2384 Jaqueline Mews;Ileneside;Te;4340;Waters, Mayert and Prohaska;Shipped;1910;452;8;60.59;VINTAGE POST OFFICE CABINET;10;NULL
1910;5;1910;18/01/1995;2;20/01/1995;Kenton;Ledner;NULL;(280)928-3468;2384 Jaqueline Mews;Ileneside;Te;4340;Waters, Mayert and Prohaska;Shipped;9910;248;5;99.78;BLACK EAR MUFF HEADPHONES;89;NULL
1911;1;1911;11/01/1977;3;15/01/1977;Oleta;Kuhn;02/06/1934;NULL;71108 Paucek Keys Apt. 494;West Mathiasborough;Co;1084;Hettinger LLC;Delivered;1911;569;5;77.61;LOVE GARLAND PAINTED ZINC;70;NULL
1911;1;1911;11/01/1977;3;15/01/1977;Oleta;Kuhn;02/06/1934;NULL;71108 Paucek Keys Apt. 494;West Mathiasborough;Co;1084;Hettinger LLC;Delivered;9911;230;12;37.45;FUNKY MONKEY GIFT BAG MEDIUM;148;NULL
1912;2;1912;30/10/2008;1;NULL;Anna;Corwin;03/02/1953;NULL;6935 Granville Mount;Lake Jazmyn;Ma;1216;Schinner-Predovic;Processed;1912;737;13;16.42;GLASS  BEURRE DISH;4;NULL
1912;2;1912;30/10/2008;1;NULL;Anna;Corwin;03/02/1953;NULL;6935 Granville Mount;Lake Jazmyn;Ma;1216;Schinner-Predovic;Processed;9912;407;4;82.03;HERB MARKER THYME;125;NULL
1913;3;1913;18/05/2010;2;24/05/2010;Kailey;Kshlerin;NULL;+33(9)0890313388;261 Keely Meadow Apt. 044;Alexanderton;Mi;4870;Satterfield LLC;Shipped;1913;476;4;34.93;WELCOME  WOODEN BLOCK LETTERS;102;NULL
1913;3;1913;18/05/2010;2;24/05/2010;Kailey;Kshlerin;NULL;+33(9)0890313388;261 Keely Meadow Apt. 044;Alexanderton;Mi;4870;Satterfield LLC;Shipped;9913;595;3;61.88;RED POLKADOT COFFEE  MUG;38;NULL
1914;4;1914;18/11/2021;3;25/11/2021;Candelario;Kunde;NULL;NULL;65668 Jacobson Knoll Suite 461;Bergstrommouth;Co;22;Mraz, Renner and Nolan;Delivered;1914;169;6;55.67;MIRRORED WALL ART PHOTO FRAMES;58;NULL
1914;4;1914;18/11/2021;3;25/11/2021;Candelario;Kunde;NULL;NULL;65668 Jacobson Knoll Suite 461;Bergstrommouth;Co;22;Mraz, Renner and Nolan;Delivered;9914;254;14;18.21;PASTEL COLOUR HONEYCOMB FAN;18;NULL
1915;5;1915;10/10/1974;1;NULL;Marlon;Adams;NULL;(670)007-1433;61233 Adolf Streets;Harberhaven;Id;3191;Waters, Mayert and Prohaska;Processed;1915;168;6;75.33;WHITE HONEYCOMB PAPER GARLAND;25;NULL
1915;5;1915;10/10/1974;1;NULL;Marlon;Adams;NULL;(670)007-1433;61233 Adolf Streets;Harberhaven;Id;3191;Waters, Mayert and Prohaska;Processed;9915;234;10;65.82;ORIGAMI LAVENDER INCENSE/CANDL SET;146;NULL
1916;1;1916;08/01/2021;2;16/01/2021;Kyla;Rogahn;02/06/1941;NULL;7299 Linda Skyway Suite 370;Bartfort;Wa;4752;Hettinger LLC;Shipped;1916;333;11;47.09;BLACK DIAMOND CLUSTER EARRINGS;112;NULL
1916;1;1916;08/01/2021;2;16/01/2021;Kyla;Rogahn;02/06/1941;NULL;7299 Linda Skyway Suite 370;Bartfort;Wa;4752;Hettinger LLC;Shipped;9916;409;14;15.19;HERB MARKER ROSEMARY;121;NULL
1917;2;1917;15/10/1984;3;17/10/1984;Alena;Schmidt;NULL;1188160305;50115 Merritt Garden;Deckowport;Te;1866;Schinner-Predovic;Delivered;1917;408;8;65.57;HERB MARKER CHIVES;128;NULL
1917;2;1917;15/10/1984;3;17/10/1984;Alena;Schmidt;NULL;1188160305;50115 Merritt Garden;Deckowport;Te;1866;Schinner-Predovic;Delivered;9917;592;9;64.35;DOLLY GIRL CHILDRENS EGG CUP;37;NULL
1918;6;1918;20/10/1998;1;NULL;Kirsten;Fadel;NULL;(417)340-0046x7502;891 Jadon Skyway;Port Ward;Mi;299;Dummy;Processed;1918;293;4;53.29;CREAM SWEETHEART EGG HOLDER;145;NULL
1918;6;1918;20/10/1998;1;NULL;Kirsten;Fadel;NULL;(417)340-0046x7502;891 Jadon Skyway;Port Ward;Mi;299;Dummy;Processed;9918;234;7;65.82;ORIGAMI LAVENDER INCENSE/CANDL SET;146;NULL
1919;4;1919;08/07/1984;2;10/07/1984;Carson;White;15/07/1939;343-381-3923;17800 Macejkovic Parkway Suite 062;North Gabriellamouth;Ne;4340;Mraz, Renner and Nolan;Shipped;1919;238;4;21.18;ORIGAMI VANILLA INCENSE CONES;53;NULL
1919;4;1919;08/07/1984;2;10/07/1984;Carson;White;15/07/1939;343-381-3923;17800 Macejkovic Parkway Suite 062;North Gabriellamouth;Ne;4340;Mraz, Renner and Nolan;Shipped;9919;141;13;60.20;MIDNIGHT BLUE PAIR HEART HAIR SLIDE;71;NULL
1920;5;1920;30/09/1997;3;05/10/1997;Edna;Murazik;15/07/1944;+00(6)5747391960;0499 Kutch Garden Apt. 336;North Joebury;Ne;836;Waters, Mayert and Prohaska;Delivered;1920;310;4;5.22;PINK/PURPLE RETRO RADIO;73;NULL
1920;5;1920;30/09/1997;3;05/10/1997;Edna;Murazik;15/07/1944;+00(6)5747391960;0499 Kutch Garden Apt. 336;North Joebury;Ne;836;Waters, Mayert and Prohaska;Delivered;9920;1;12;98.05;TOMATO CHARLIE+LOLA COASTER SET;4;NULL
1921;1;1921;01/10/1996;1;NULL;Cesar;Harber;NULL;NULL;166 Ratke Burg Suite 926;Erabury;Mi;2067;Hettinger LLC;Processed;1921;87;6;95.03;MILK BOTTLE WITH GLASS STOPPER;124;NULL
1921;1;1921;01/10/1996;1;NULL;Cesar;Harber;NULL;NULL;166 Ratke Burg Suite 926;Erabury;Mi;2067;Hettinger LLC;Processed;9921;335;14;55.76;OLD ROSE COMBO BEAD NECKLACE;89;NULL
1922;2;1922;24/12/2000;2;01/01/2001;Mylene;Wilkinson;NULL;1-833-275-3713x23948;0337 Terry Terrace;Missouriside;So;1173;Schinner-Predovic;Shipped;1922;254;15;18.21;PASTEL COLOUR HONEYCOMB FAN;18;NULL
1922;2;1922;24/12/2000;2;01/01/2001;Mylene;Wilkinson;NULL;1-833-275-3713x23948;0337 Terry Terrace;Missouriside;So;1173;Schinner-Predovic;Shipped;9922;169;5;55.67;MIRRORED WALL ART PHOTO FRAMES;58;NULL
1923;3;1923;18/12/1988;3;27/12/1988;Melba;Lind;NULL;NULL;85851 Hessel Fields;Kirstinfort;No;1976;Satterfield LLC;Delivered;1923;261;11;35.17;Dr. Jam's Arouzer Stress Ball;22;NULL
1923;3;1923;18/12/1988;3;27/12/1988;Melba;Lind;NULL;NULL;85851 Hessel Fields;Kirstinfort;No;1976;Satterfield LLC;Delivered;9923;589;14;75.98;ILLUSTRATED CAT BOWL;36;NULL
1924;1;1924;09/10/2009;1;NULL;Reba;Hermiston;12/02/1950;NULL;6573 Diego Isle;North Mattieview;Or;4080;Hettinger LLC;Processed;1924;539;2;15.86;PINK HORSE SOCK PUPPET;69;NULL
1924;1;1924;09/10/2009;1;NULL;Reba;Hermiston;12/02/1950;NULL;6573 Diego Isle;North Mattieview;Or;4080;Hettinger LLC;Processed;9924;188;13;39.54;DOORMAT TOPIARY;33;NULL
1925;5;1925;16/02/2019;2;25/02/2019;Marlene;Roob;NULL;NULL;4844 Durward Walks Suite 255;Powlowskifurt;Te;4925;Waters, Mayert and Prohaska;Shipped;1925;414;6;85.80;PEG BAG APPLES DESIGN;142;NULL
1925;5;1925;16/02/2019;2;25/02/2019;Marlene;Roob;NULL;NULL;4844 Durward Walks Suite 255;Powlowskifurt;Te;4925;Waters, Mayert and Prohaska;Shipped;9925;673;4;93.99;12 PENCILS TALL TUBE POSY;140;NULL
1926;1;1926;26/07/2009;3;27/07/2009;Alanis;Turcotte;NULL;743-702-3805;60438 Catharine Stream;Aufderharside;Ne;2280;Hettinger LLC;Delivered;1926;451;6;84.17;RED HEART SHAPE LOVE BUCKET;134;NULL
1926;1;1926;26/07/2009;3;27/07/2009;Alanis;Turcotte;NULL;743-702-3805;60438 Catharine Stream;Aufderharside;Ne;2280;Hettinger LLC;Delivered;9926;550;15;92.32;CLASSICAL ROSE CANDLESTAND;53;NULL
1927;6;1927;13/06/1975;1;NULL;Nina;Treutel;15/07/1948;1-557-607-2113x4274;538 Schroeder Lakes;Lake Berry;Ne;826;Dummy;Processed;1927;263;5;95.00;RIDGED GLASS POSY VASE;45;NULL
1927;6;1927;13/06/1975;1;NULL;Nina;Treutel;15/07/1948;1-557-607-2113x4274;538 Schroeder Lakes;Lake Berry;Ne;826;Dummy;Processed;9927;731;10;14.19;FROG CANDLE;54;NULL
1928;3;1928;07/09/2010;2;11/09/2010;Talia;Windler;15/07/1955;091.808.8303;51715 O'Kon Hollow Apt. 504;Jenkinsmouth;Id;2835;Satterfield LLC;Shipped;1928;711;10;85.16;PARTY CONES CANDY ASSORTED;134;I love the design and pattern of this top. it runs big so an xs was roomy on me but still cute. the neck is wide. i returned it bc the material of the top isn't for me. the texture is too soft.
1928;3;1928;07/09/2010;2;11/09/2010;Talia;Windler;15/07/1955;091.808.8303;51715 O'Kon Hollow Apt. 504;Jenkinsmouth;Id;2835;Satterfield LLC;Shipped;9928;502;4;62.74;BLUE JUICY FRUIT PHOTO FRAME;53;I love the design and pattern of this top. it runs big so an xs was roomy on me but still cute. the neck is wide. i returned it bc the material of the top isn't for me. the texture is too soft.
1929;4;1929;16/09/2014;3;24/09/2014;Adeline;Macejkovic;15/07/1952;1-989-987-3051x17491;53922 Pearline Drive Apt. 134;Padbergberg;Mo;4087;Mraz, Renner and Nolan;Delivered;1929;516;12;48.92;BLACK DIAMANTE EXPANDABLE RING;21;NULL
1929;4;1929;16/09/2014;3;24/09/2014;Adeline;Macejkovic;15/07/1952;1-989-987-3051x17491;53922 Pearline Drive Apt. 134;Padbergberg;Mo;4087;Mraz, Renner and Nolan;Delivered;9929;319;15;29.55;RECTANGULAR SHAPED MIRROR;106;NULL
1930;6;1930;21/08/1999;1;NULL;Johnathon;Schmeler;15/07/1948;NULL;872 Heloise Trail;Farrellhaven;Di;91;Dummy;Processed;1930;447;6;46.58;SET OF 4 FAIRY CAKE PLACEMATS;68;NULL
1930;6;1930;21/08/1999;1;NULL;Johnathon;Schmeler;15/07/1948;NULL;872 Heloise Trail;Farrellhaven;Di;91;Dummy;Processed;9930;87;1;95.03;MILK BOTTLE WITH GLASS STOPPER;124;NULL
1931;1;1931;28/10/1975;2;06/11/1975;Alia;Leannon;NULL;850-453-7923;4291 Ondricka Prairie;South Andreanneport;Ar;3252;Hettinger LLC;Shipped;1931;685;6;6.69;PICTURE FRAME WOOD TRIPLE PORTRAIT;100;NULL
1931;1;1931;28/10/1975;2;06/11/1975;Alia;Leannon;NULL;850-453-7923;4291 Ondricka Prairie;South Andreanneport;Ar;3252;Hettinger LLC;Shipped;9931;230;1;37.45;FUNKY MONKEY GIFT BAG MEDIUM;148;NULL
1932;2;1932;23/12/2007;3;24/12/2007;Clarissa;Conn;12/02/1944;NULL;86772 Dooley Tunnel Apt. 182;West Gloriaberg;Mi;4450;Schinner-Predovic;Delivered;1932;585;13;81.05;SPACE CADET WHITE;129;NULL
1932;2;1932;23/12/2007;3;24/12/2007;Clarissa;Conn;12/02/1944;NULL;86772 Dooley Tunnel Apt. 182;West Gloriaberg;Mi;4450;Schinner-Predovic;Delivered;9932;135;1;74.58;CONDIMENT TRAY 4 BOWLS AND 4 SPOONS;54;NULL
1933;6;1933;14/04/1978;1;NULL;Cara;Emmerich;15/07/1950;NULL;530 Stephany Light;Chestermouth;Mi;2011;Dummy;Processed;1933;119;8;89.84;BLACK PIRATE TREASURE CHEST;22;NULL
1933;6;1933;14/04/1978;1;NULL;Cara;Emmerich;15/07/1950;NULL;530 Stephany Light;Chestermouth;Mi;2011;Dummy;Processed;9933;738;10;3.92;CHOCOLATE THIS WAY METAL SIGN;51;NULL
1934;4;1934;07/01/1974;2;14/01/1974;Chandler;Morar;12/02/1953;NULL;8149 Elaina Freeway;Lysannechester;Ar;802;Mraz, Renner and Nolan;Shipped;1934;340;1;75.70;PAIR BUTTERFLY HAIR CLIPS;29;NULL
1934;4;1934;07/01/1974;2;14/01/1974;Chandler;Morar;12/02/1953;NULL;8149 Elaina Freeway;Lysannechester;Ar;802;Mraz, Renner and Nolan;Shipped;9934;281;2;60.14;HOME GARLAND PAINTED ZINC;145;NULL
1935;5;1935;29/12/2014;3;31/12/2014;Aiyana;Windler;15/07/1946;NULL;2857 Rodriguez Route;East Lawrenceburgh;No;552;Waters, Mayert and Prohaska;Delivered;1935;591;10;33.78;TOAST ITS - DINOSAUR;90;NULL
1935;5;1935;29/12/2014;3;31/12/2014;Aiyana;Windler;15/07/1946;NULL;2857 Rodriguez Route;East Lawrenceburgh;No;552;Waters, Mayert and Prohaska;Delivered;9935;693;7;96.76;36 PENCILS TUBE SKULLS;125;NULL
1936;3;1936;05/07/2010;1;NULL;Stephania;Hegmann;NULL;(034)377-7418x9565;84615 Camron Dam;Lake Carli;No;831;Satterfield LLC;Processed;1936;436;13;81.85;AIRLINE BAG VINTAGE JET SET BROWN;87;NULL
1936;3;1936;05/07/2010;1;NULL;Stephania;Hegmann;NULL;(034)377-7418x9565;84615 Camron Dam;Lake Carli;No;831;Satterfield LLC;Processed;9936;369;15;50.78;PINK/YELLOW FLOWERS HANDBAG;16;NULL
1937;2;1937;09/02/1996;2;17/02/1996;Elmira;Witting;NULL;NULL;514 Thompson Manor Apt. 443;Judeville;Te;2845;Schinner-Predovic;Shipped;1937;405;8;87.17;HERB MARKER MINT;145;NULL
1937;2;1937;09/02/1996;2;17/02/1996;Elmira;Witting;NULL;NULL;514 Thompson Manor Apt. 443;Judeville;Te;2845;Schinner-Predovic;Shipped;9937;515;8;60.47;AMETHYST DIAMANTE EXPANDABLE RING;31;NULL
1938;3;1938;31/10/2001;3;05/11/2001;Enola;Nolan;15/07/1949;NULL;4916 Crystal Orchard;Elzaport;Ve;1312;Satterfield LLC;Delivered;1938;718;3;32.32;RIBBON REEL LACE DESIGN;92;NULL
1938;3;1938;31/10/2001;3;05/11/2001;Enola;Nolan;15/07/1949;NULL;4916 Crystal Orchard;Elzaport;Ve;1312;Satterfield LLC;Delivered;9938;720;8;58.95;BRIGHT BLUES RIBBONS;121;NULL
